price,type,address,latitude,longitude,zone,photos,parking,amenities_nearby,bedrooms,bathrooms,size_interior,ownership_type,public_remarks,postal_code,historical_data,additional_features,listing_type
"$244,900",Single Family,"#511 10951 124 ST NW|Edmonton, Alberta T5M4E1",53.555454700001,-113.5354462,"[{'code': 'RM h23', 'description': 'Medium Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638502523964730000/reb10/highres/2/E4385042_1.jpg'],"['Indoor', 'Underground']","['Public Transit', 'Schools', 'Shopping']",2,2,91.22 m2,Condominium/Strata,"Welcome to St. Lawrence Court, where beauty meets convenience in this stunning top floor residence with 2 UNDERGROUND stalls.  Step into this 2 bdrm. 2 bath sanctuary and be greeted by the elegance of new engineered hardwood flooring that flows seamlessly throughout the main living areas.  The heart of the home, the kitchen is a focal point with its open layout overlooking the dining and living areas, accentuated by vaulted ceilings that create an airy and spacious ambiance.  During chilly winter evenings, cozy up beside the fireplace and when the warmer months arrive, step out onto your wrap around balcony to bask in the warmth of our beautiful sunsets.  Situated in a fantastic central location, residents have easy access to some of Edmonton's best restaurants, boutique shops, butcher and the famed Duchess Bakery.  From May to Oct. immerse yourself in the vibrant community spirit with Thurs. evening visits to the 124 Grand Market. Easy access to downtown, Brewery District and U of A completes the pkg. (31220469)",T5M4E1,"{'price_change_date': '', 'photo_change_date': '2024-05-02 5:13:21 PM'}",[],residential
"$244,900",Single Family,"#604 10333 112 ST NW NW|Edmonton, Alberta T5K0B4",53.5453301752118,-113.513627613492,"[{'code': 'DC1', 'description': 'Direct Development Control Provision'}]",['https://cdn.realtor.ca/listings/TS638467300179700000/reb10/highres/5/E4378495_1.jpg'],['Underground'],"['Golf Course', 'Playground', 'Public Transit', 'Schools', 'Shopping']",1,1,86.3 m2,Condominium/Strata,"Listed below appraised value! Beautiful two storey penthouse unit in downtown Edmonton's stylish Venetian with two balconies and two stalls. This highly desirable unit features vaulted ceilings, a beautiful loft and a rooftop patio with a fantastic view. The granite countertops and new appliances in the kitchen are also sure to impress. The airy, open feel in every corner is enhanced by all of the natural light afforded this west facing unit. Enjoy the ambiance of the fireplace in the spacious living room. The two titled stalls sit in an underground garage highlighted by bike and winter tire storage. Not to mention a convenient fitness room! Enjoy the height of urban living, conveniently located minutes from Edmonton's best restaurants and attractions. (31037621)",T5K0B4,"{'price_change_date': '2024-05-16 6:51:33 PM', 'photo_change_date': '2024-03-22 10:46:57 PM'}",[],residential
"$244,900",Single Family,"#307 6703 172 ST NW NW|Edmonton, Alberta T5T6H9",53.503595700001,-113.619051,"[{'code': 'RL h50', 'description': 'Large Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638511084755970000/reb10/highres/6/E4386316_1.jpg'],['Underground'],"['Playground', 'Public Transit', 'Schools', 'Shopping']",2,2,92.75 m2,Condominium/Strata,"Wolf Willow Manor is one of the top Adult buildings (55+)  in West Edmonton. This 3rd floor condo offers 2 bedrooms and 2 full bathrooms. RENOVATIONS: New Luxury Vinyl Plank flooring, New carpet, New Kitchen countertops and Glass tile backsplash; NEW Stainless Steel Refrigerator, Electric Stove, Build-in Dishwasher and Microwave Hood-fan. The entire condo was freshly painted in 2023. New light fixtures, door and cabinet hardware. Both the fireplace and the furnace were inspected and cleaned in the fall of 2023. Upgraded blinds and new curtains. Front load Washer and Dryer. WWM offers: Social room, Exercise room, Games room, Library, Car wash and Workshop. 1 stall underground parking with lockable storage area. Very active social committee. Loads of visitor parking. 3 Elevators. Terrific location near Callingwood Mall, Medical facilities, shopping, restaurants, YMCA. Pet friendly Building. Fibre optics internet. Condo fees include, Heat, Water, Cable TV etc. (31255541)",T5T6H9,"{'price_change_date': '', 'photo_change_date': '2024-05-12 3:01:46 PM'}",[],residential
"$244,900",Single Family,"#438 308 AMBLESIDE LI SW|Edmonton, Alberta T6W0V3",53.4332415247414,-113.610523649213,"[{'code': 'ALA', 'description': 'Ambleside Low Rise Apartment'}]",['https://cdn.realtor.ca/listings/TS638478460278500000/reb10/highres/3/E4380283_1.jpg'],"['Heated Garage', 'Underground']","['Playground', 'Public Transit', 'Schools', 'Shopping']",2,2,88.85 m2,Condominium/Strata,"Sunny and bright penthouse condo with vaulted ceiling area in the living room! This 2 bedroom, 2 bathroom home has a great layout with a gourmet white island kitchen complete with a breakfast bar, quartz countertops, tile backsplash, and stainless steel appliances. Enjoy upgraded tile and laminate flooring! There is also a perfect dining nook for your table! The living room has a handsome feature wall and access to the private patio with room for a bbq. Your primary bedroom features a 4pc. ensuite with dual vanity and walk-in shower and a walk-in closet. The second bedroom is perfect for guests or a home office and is adjoined by the main 4pc. bathroom. Great in-suite storage and laundry. This condo building has amazing amenities including a gym, games room, and underground parking with storage cage. Close to parks, trails, shopping, transit, and major commuting routes! (31087838)",T6W0V3,"{'price_change_date': '', 'photo_change_date': '2024-04-04 8:47:07 PM'}",[],residential
"$245,000",Single Family,"#47 4610 17 Avenue NW NW|Edmonton, Alberta T6L5T1",53.446776800001,-113.4083429,"[{'code': 'RSM h12', 'description': 'Small-Medium Scale Transition Residential'}]",['https://cdn.realtor.ca/listings/TS638502322167070000/reb10/highres/8/E4385018_1.jpg'],['Stall'],['Playground'],3,3,117.88 m2,Condominium/Strata,"ATTENTION FIRST TIME BUYERS OR INVESTORS!!! This 3 bedroom IMMACULATE condition townhouse in Pollard Meadows is just for you! Main floor consists of  Spacious living area with a cozy fire place  - great for those chilly evenings . kitchen features white cabinetry and lots of workable counter space. Adjacent to the kitchen is a separate dining area also a  spacious laundry room   and a half wash  .  The upstairs features 3 big bedrooms and a 4pc gorgeous bathroom . The basement is FULLY FINISHED  with living area ,Den and a standing shower .  Located near schools, shopping and public transportation, this home is perfect starter home with ample space ! (31218303)",T6L5T1,"{'price_change_date': '', 'photo_change_date': '2024-05-02 11:36:56 AM'}",[],residential
"$245,000",Single Family,"1845 MILL WOODS RD E NW|Edmonton, Alberta T6L6K2",53.4509571108645,-113.408370693779,"[{'code': 'RSM h12', 'description': 'Small-Medium Scale Transition Residential'}]",['https://cdn.realtor.ca/listings/TS638508936757770000/reb10/highres/9/E4386309_1.jpg'],['Attached Garage'],[],2,2,93.52 m2,Condominium/Strata,"This END UNIT bi-level townhouse has a DOUBLE ATTACHED GARAGE! Freshly painted, this attractive home is move in ready. The open floor plan is quite unique, featuring vaulted ceilings and a convenient home office loft, a few steps up from the living room. In addition to a dining area, there is an eat-in kitchen. Patio doors lead to a newer raised back deck, with lots of room for BBQing and entertaining. The lower level has 2 large bedrooms and a modern 4p bath. The primary bedroom has 2 closets. A bright laundry room completes the lower level. 2024 updates to this unit include a renovated main floor powder room, new light fixtures and all the poly-B plumbing was replaced. Other updates include a new furnace (2022) and the vinyl windows were updated (2017/18). Youll love the convenience of the insulated and drywalled double attached garage, while most units in this complex have single garages. This carpet free, pet-free and smoke-free home has been professionally cleaned and is ready for its new owners! (31255528)",T6L6K2,"{'price_change_date': '', 'photo_change_date': '2024-05-10 3:21:17 AM'}",[],residential
"$245,000",Single Family,"#3 671 SILVER BERRY RD NW|Edmonton, Alberta T6T0B7",53.463639400001,-113.3910912,"[{'code': 'RM h16', 'description': 'Medium Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638502580442170000/reb10/highres/1/E4385131_1.jpg'],['Stall'],"['Park', 'Public Transit', 'Schools', 'Shopping']",2,2,88 m2,Condominium/Strata,"Creekside Villa, borders Ravine, 947 sq feet, 2 bedroom modern Condo. Two full size bathrooms including ensuite and a walk in closet. Two energized parking stalls, Floor heat, (w/back up hot water tank installed). Vaulted Ceiling. Many upgrades including, newer carpet, lighted stairs, microwave, dishwasher and fixtures. Stainless Steel appliances included. Also newer washer/dryer. West facing balcony with storage room. Low Condo fees and desirable location, easy access to Whitemud, Henday, shopping, and Restaurants. Very quiet condo, and nice south east neighborhood. (31221931)",T6T0B7,"{'price_change_date': '', 'photo_change_date': '2024-05-02 6:47:24 PM'}",[],residential
"$245,000",Single Family,"#302 2208 44 AV NW|Edmonton, Alberta T6T0G6",53.4813991308905,-113.375685657672,"[{'code': 'RM h16', 'description': 'Medium Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638509420355400000/reb10/highres/9/E4386599_1.jpg'],"['Stall', 'Underground']","['Public Transit', 'Schools', 'Shopping']",2,2,88 m2,Condominium/Strata,"Discover the charm of Aspen Meadows, a standout development by Landmark Homes in the lively Larkspur community. This two-bedroom, two-bathroom CORNER UNIT extends over 800 square feet, featuring an open-concept layout for contemporary living. A spacious foyer welcomes you, leading to a beautifully appointed kitchen with a dining nook and large living room. These areas open to a WRAP-AROUND BALCONY, ideal for relaxation and entertainment.  Each bedroom offers large closets and private ensuites, ensuring personal comfort and retreat. Additional conveniences include in-unit laundry and a STORAGE CAGE. Enjoy the added benefit of all utilities includedHeat, Water, and Electricityensuring comfort an  ALL UTILITES ARE INCLUDEDHeat, Water, and Electricity.  This home comes with TWO PARKING STALLS: one underground and one surface, both titled. Close to schools, shops, public transport, and major roads like the Whitemud and Anthony Henday, this apartment offers a lifestyle opportunity you can't afford to miss.. (31263721)",T6T0G6,"{'price_change_date': '', 'photo_change_date': '2024-05-10 4:47:15 PM'}",[],residential
"$245,000",Single Family,"#108 9503 101 AV NW|Edmonton, Alberta T5H4R1",53.5426876344787,-113.477938696295,"[{'code': 'RM h23', 'description': 'Medium Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638468019982800000/reb10/highres/8/E4378568_1.jpg'],"['Indoor', 'Heated Garage', 'Underground']","['Park', 'Golf Course', 'Playground', 'Public Transit', 'Schools', 'Shopping', 'Ski hill']",2,2,115.36 m2,Condominium/Strata,"WOW...CHECK OUT THE VIEW! From inside & out, you enter this extremely spacious home, you'll notice this offers extreme PRIVACY, yet has LARGER WINDOWS encompassing the full-on RIVER VALLEY - TRAIL-LIKE VIEW. Brightness throughout the day, views from your wrap-around patio will take you throughout the landscape. AIR-CONDITIONED UNIT! Summertime: open the patio doors - Great for open level guest entertaining, but designed to give you a cozy OPULENT HOME! 2 Bdrms w/ the master having a walk-in closet & FULL ENSUITE w/ separate tub & shower, you get everything, at a fraction of the cost of other central condos. Let's not forget DOUBLE/TANDEM UNDERGROUND PARKING w/ STORAGE CAGE, & fantastic walk score to PARKS, GOLF, DOWNTOWN CORE, RIVER VALLEY, NIGHTLIFE, AMENITIES, you name it. Take a stroll/bike ride across Tawatina Bridge, or use the close access LRT line to connect you wherever you need to go, incl the University Area. Endless EXPLORING w/ this central LOCATION. Don't kick yourself for missing the BOAT! (31039277)",T5H4R1,"{'price_change_date': '', 'photo_change_date': '2024-03-23 6:46:38 PM'}",[],residential
"$245,000",Single Family,"11230 95A ST NW|Edmonton, Alberta T5G1N8",53.5619848344731,-113.488861100594,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638477452363230000/reb10/highres/0/E4379940_1.jpg'],"['Rear', 'Detached Garage']","['Playground', 'Public Transit', 'Schools', 'Shopping']",4,3,112 m2,Freehold,"MUST SELL! (33'x 120' lot) 1200 + SQUARE FOOT 1.5 STOREY SOLID HOME FOR A QUICK POSSESSION. RENT / LIVE OR REDEVELOP THE LOT! 10 X 22 GARAGE, NICE FRONT PORCH. 3 +1 BEDROOMS, 3 BATHROOM. MAIN FLOOR FEATURES FRONT PORCH, SPACIOUS LIVING ROOM, DINING ROOM WITH PATIO DOORS TO A LARGE DECK FOR SUMMERTIME PARTIES, SPACIOUS KITCHEN. UPSTAIRS FEATURES LARGE MASTER BEDROOM, THE BASEMENT IS FULLY FINISHED WITH BEDROOM /BATHROOM, REC ROOM. GOOD SIZED YARD & A SINGLE GARAGE. CLOSE TO LRT AND ALL AMENITIES. BRING ALL OFFERS!! ( LOT SIZE 368 SQM 33' X 120') BRING ALL OFFERS!! (31078243)",T5G1N8,"{'price_change_date': '', 'photo_change_date': '2024-04-03 4:47:16 PM'}",[],residential
"$246,000",Single Family,"#108 14604 125 ST NW|Edmonton, Alberta T5X0B4",53.6085356022485,-113.540839292204,"[{'code': 'RM h16', 'description': 'Medium Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638509564631270000/reb10/highres/8/E4386748_1.jpg'],['Underground'],"['Public Transit', 'Schools', 'Shopping']",2,2,97.6 m2,Condominium/Strata,"Welcome to your new home! Stunning 2 bed, 2 bath condo offers a blend of comfort and style in every corner. Step into the spacious living area with rich laminate flooring, elegant crown molding, natural light pours in through large windows framing views of the west-facing patio. The U-shaped kitchen boasts modern stainless steel appliances, complemented by espresso-colored cabinets and a sleek tile backsplash. Enjoy casual dining at the eat-on peninsula or gather around a full-size table in the adjacent dining area. Primary bedroom is a serene retreat featuring a full ensuite bathroom and a generous walk-in closet, while the second bedroom offers ample space for guests or as a home office. Take advantage of the wonderful balcony, perfect for relaxing or entertaining guests, and savor the convenience of air conditioning for year-round comfort. Condo also includes 1 underground parking stall with a storage cage for your convenience. Minutes from the Henday for easy commute, surrounded by shopping/amenities. (31266208)",T5X0B4,"{'price_change_date': '', 'photo_change_date': '2024-05-10 8:47:43 PM'}",[],residential
"$247,000",Single Family,"#302 11415 100 AV NW|Edmonton, Alberta T5K0J5",53.538559800001,-113.5181278,"[{'code': 'RM h16', 'description': 'Medium Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638509636236700000/reb10/highres/2/E4386792_1.jpg'],['Underground'],"['Golf Course', 'Playground', 'Public Transit', 'Shopping']",2,2,102.15 m2,Condominium/Strata,"Nestled on a quiet street in Oliver and only steps to both the RIVER VALLEY and Jasper Ave., this PET FRIENDLY 2 bedroom, 2 full bath condo is perfect for the first time buyer, up-sizer, down-sizer or as an investment property. This unit features 9 foot ceilings, laminate and tile flooring, closet organizers, in suite laundry, and an open concept design. Enjoy plenty of light streaming in from your south facing windows and keep cozy in the winter in front of your corner gas fireplace. This secure building also features heated underground parking and a good sized storage cage. Live close to the shops, restaurants, galleries, bike and walking trails, and the events that make the area unique. With buses and LRT close by, travel anywhere in the city with ease. You don't want to miss this beautiful home! (31267114)",T5K0J5,"{'price_change_date': '', 'photo_change_date': '2024-05-10 10:47:03 PM'}",[],residential
"$247,900",Single Family,"#705 10160 115 ST NW|Edmonton, Alberta T5K1T6",53.542373500001,-113.5198289,"[{'code': 'RL h65', 'description': 'Large Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638473996022000000/reb10/highres/8/E4379538_1.jpg'],['Underground'],"['Golf Course', 'Playground', 'Public Transit', 'Schools', 'Shopping']",2,1,95.01 m2,Condominium/Strata,"Discover urban living in this exquisite downtown condo that exudes sophistication & comfort. Boasting 2 Large Bedrooms Plus a Den with elegant double French doors, this well-run residence is designed for modern living. The spacious living room, bathed in natural light, is complemented by an in-suite laundry room for added convenience. Ample In-Storage space is further enhanced by an Additional Storage Room within the building. The kitchen, seamlessly connected to the dining area, sets the stage for culinary delights. Enjoy the luxury of UNDERGROUND PARKING in this concrete high-rise building, with seamless access to all amenities. A highlight is the expansive west-facing balcony, offering a spectacular view of the cityscape. The building itself is a haven of amenities, featuring 2 SWIMMING POOLS(indoor & outdoor),a hot tub, sauna, Fully Equipped Gym, large social room, tennis court & outdoor courtyard with BBQ's. Extras include a Guest Suite. Condo fees Include Heat, Water & Power. (31063577)",T5K1T6,"{'price_change_date': '', 'photo_change_date': '2024-03-30 4:46:42 PM'}",[],residential
"$248,000",Single Family,"#529 5151 WINDERMERE BV SW|Edmonton, Alberta T6W2K4",53.4337975841325,-113.600817482278,"[{'code': 'RL h65', 'description': 'Large Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638484178064830000/reb10/highres/0/E4381380_1.jpg'],"['Heated Garage', 'Underground']","['Playground', 'Public Transit', 'Schools', 'Shopping']",2,2,73.83 m2,Condominium/Strata,"Welcome to The Signature in the Ambleside. This beautiful 2 beds and 2 full baths high-rise CONCRETE Condo has a walking distance to all the Amenities of the Currents of Windermere, with access to public transit and major highways. This secure building offers a Titled underground heated parking and a key fob controlled by high security. The open concept floor plan allows enough space for your living room and dining room. The laminate flooring is throughout whole living and bedrooms. The building amenities include a fitness room and meeting room. (31116584)",T6W2K4,"{'price_change_date': '', 'photo_change_date': '2024-04-11 11:36:46 AM'}",[],residential
"$249,000",Vacant Land,"10611 98 ST NW|Edmonton, Alberta T6N1L5",53.448950000001,-113.4843977,"[{'code': 'DC2', 'description': 'Site Specific Development Control Provision'}]",['https://cdn.realtor.ca/listings/TS638485587621570000/reb10/highres/4/E4381904_1.jpg'],[],[],,,,,1.5 VACANT LOT IN CHINA TOWN. ZONE Mixed Use (MU h16 f3.5 cf). 1 LOT IS 33 FT X 100 FT.  THE HALF LOT IS 16 FT X 100 FT. (31129360),T6N1L5,"{'price_change_date': '', 'photo_change_date': '2024-04-13 2:46:02 AM'}",[],residential
"$249,000",Single Family,"#1008 2755 109 ST NW|Edmonton, Alberta T6J5S4",53.458590448057,-113.508200084656,"[{'code': 'UF', 'description': 'Urban Facilities'}]",['https://cdn.realtor.ca/listings/TS638423020088200000/reb10/highres/7/E4371347_1.jpg'],"['Heated Garage', 'Indoor', 'Underground']","['Airport', 'Park', 'Playground', 'Public Transit', 'Shopping']",1,1,61.85 m2,Condominium/Strata,"Adult living at it's finest!  This 1 bedroom unit offers a large open floor plan.  Fantastic U-shaped kitchen complete with quartz countertops, soft close cabinetry, under-cabinet lighting, stainless steel appliances, tile flooring & eat up breakfast bar.    Other amazing features include engineered wood flooring throughout, central heating & A/C and large laundry/utility room with front load washer & dryer.  The bathroom has a low-rise tub shower, ample vanity with more quartz countertops & in-floor heating.  Enjoy views to the east of Erminskin park where you can watch ball games from the balcony complete with gas BBQ hook-up.  A titled underground parking stall is also included.  The building offers unique amenities of restaurant on site (Heritage Market Grill), access to onsite HomeCare staff, beauty salon, workshop, guest suite & Mosaic Cove social room (games, movies, exercise & more). (30836017)",T6J5S4,"{'price_change_date': '', 'photo_change_date': '2024-01-31 5:46:48 PM'}",[],residential
"$249,000",Single Family,"#9 11115 27 AV NW|Edmonton, Alberta T6J5N3",53.4584005299167,-113.5177977,"[{'code': 'RSM h12', 'description': 'Small-Medium Scale Transition Residential'}]",['https://cdn.realtor.ca/listings/TS638496676137670000/reb10/highres/1/E4383961_1.jpg'],['Stall'],"['Playground', 'Public Transit', 'Shopping', 'Ski hill']",3,2,114 m2,Condominium/Strata,"Welcome to Shaughnessy Estates in Blue Quill. LESS THAN A 5 MINUTE WALK TO CENTURY PARK LRT STATION! This bright 2-storey half duplex home is nestled on a quiet street & features a SOUTH FACING backyard! The main floor features large windows providing plenty of natural light! Kitchen has loads of wood cabinetry, counter space & 4 appliances! The family room features a cozy wood burning fireplace & has loads of room for lounging. A 1/2 bath & closet space complete the main floor. Upstairs, the roomy primary bedroom has plenty of closet. Two more beds & full 4pc bath complete the upper level. Downstairs is fully finished with flex room and laundry/storage. Parking pad has room for 2 cars. Excellent access to all amenities including Grocery Stores, Starbucks, restaurants and child care! Only a 2 minute walk to park space for kids to play. Dont miss this one! (31187534)",T6J5N3,"{'price_change_date': '', 'photo_change_date': '2024-04-25 10:46:53 PM'}",[],residential
"$249,000",Single Family,"6165 38 AV NW|Edmonton, Alberta T6L3Z5",53.473506200001,-113.4312671,"[{'code': 'RSM h12', 'description': 'Small-Medium Scale Transition Residential'}]",['https://cdn.realtor.ca/listings/TS638503372375300000/reb10/highres/8/E4385318_1.jpg'],['Stall'],"['Golf Course', 'Playground', 'Public Transit', 'Schools', 'Shopping']",4,3,103.03 m2,Condominium/Strata,"This well maintained, fully finished Town home is a perfect blend of comfort and convenience. With 3+1 BEDROOMS, including a FULLY FINISHED BASEMENT featuring a 3-piece bath, and a FOURTH BEDROOM, there's ample room for everyone. The master features large spacious closet, 2 Additional bedrooms and a 4 Piece washroom complete the upper floor. Recently renovated with laminate flooring, baseboards, freshly painted and 2 outdoor parking stalls in front of the house adds value to this property. Don't want to drive? Access to transit is a dream with the ability to walk to the LRT in under 5 minutes. Everything you need is mere minutes away with schools, shopping, Grey nun Hospital, Daycare, Gas station and recreation. Great for a growing family. This perfect family townhouse is waiting for you! (31227536)",T6L3Z5,"{'price_change_date': '', 'photo_change_date': '2024-05-03 4:47:17 PM'}",[],residential
"$249,000",Single Family,"#107 9938 104 ST NW NW|Edmonton, Alberta T5K2X7",53.538448200001,-113.4997247,"[{'code': 'RMU', 'description': 'Residential Mixed Use Zone'}]",['https://cdn.realtor.ca/listings/TS638507980204770000/reb10/highres/8/E4386248_1.jpg'],"['Heated Garage', 'Parkade', 'Indoor', 'Underground']","['Schools', 'Shopping']",2,2,95 m2,Condominium/Strata,"Discover your dream home in downtown Edmonton! This stylish, modern, renovated condo offers style and comfort, ideal for urban professionals or growing families. It boasts west-facing windows for gentle afternoon sunlight. Say goodbye to carpet upkeep with sleek flooring throughout. The kitchen shines with an elegant backsplash and new quartz countertops, perfect for hosting guests. Cozy up by the fireplace in winter, or convert the den into an office or dining space. Your car stays safe in the heated underground stall, with a convenient car wash bay. The location allows you to enjoy easy access to the Edmonton River Valley, Jasper Avenue, and the Alberta Legislature grounds. Proximity to several post-secondary institutions and the Edmonton Ice District make this a prime downtown location to call home. Seize this chance for affordable luxury living downtown! (31253737)",T5K2X7,"{'price_change_date': '', 'photo_change_date': '2024-05-09 12:47:00 AM'}",[],residential
"$249,000",Single Family,"10746 93 ST NW|Edmonton, Alberta T5H1Y5",53.5546550296658,-113.480777384656,"[{'code': 'RM h16', 'description': 'Medium Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638503588217170000/reb10/highres/4/E4385494_1.jpg'],"['Stall', 'Rear', 'RV']","['Public Transit', 'Schools', 'Shopping']",4,2,80.89 m2,Freehold,"Opportunity knocks for families and investors alike! This 4-bedroom, 2 bath home has had numerous upgrades: shingles, exterior (brick and metal siding), lights, grading, high efficiency furnace, plumbing (PVC), 100 amp electrical, some newer windows, upgraded kitchen with island, new cupboards (IKEA), & newer appliances. The living room, dining room, and kitchen, accented with crown moulding and crafted ceilings, flow seamlessly in an open concept design. There are 2 bedrooms upstairs: Both are spacious and the primary bedroom has a walk-in closet. The full-sized basement has a separate entrance and is partially finished with 2 bedrooms, 3-piece bath, family room and laundry room. Situated on a 33x122 lot with a deck, Pergola, fully fenced back yard and back-alley access, this home has loads of potential. Centrally located with easy access to downtown, Commonwealth Stadium, LRT, and transportation, this is your Home Sweet Home. (31231120)",T5H1Y5,"{'price_change_date': '', 'photo_change_date': '2024-05-03 10:47:01 PM'}",[],residential
"$249,000",Single Family,"#215 10309 107 ST NW|Edmonton, Alberta T5J1K3",53.5453366985932,-113.504469169312,"[{'code': 'UW', 'description': 'Urban Warehouse Zone'}]",['https://cdn.realtor.ca/listings/TS638491495227770000/reb10/highres/2/E4382872_1.jpg'],['Stall'],"['Public Transit', 'Schools', 'Shopping']",1,1,70.05 m2,Condominium/Strata,"THE BEST VALUE FOR SHORT-TERM FRIENDLY, 1 BED IN A HISTORIC LOFT CENTRALLY LOCATED AT THE HEART OF DOWNTOWN WAREHOUSE DISTRICT STEPS FROM ICE DISTRICT, MACEWAN UNIVERSITY AND JASPER AVE! SEVENTH STREET LOFTS is an iconic industrial modern development on 107 ST and 103 AVE by renowned DUB Architects! Own a piece of the history within the 1929 John Deere Warehouse with this affordable, AirBnB/short term rental ready, jem of a loft perfect for a new buyers creative imagination! Best features include massive windows, original timber ceiling, loads of storage, open kitchen to the living room, super high ceilings, sky light above the bedroom and convenience of parking spot 10 steps to the back door. Upgrades include paint, window coverings and NEWLY RE-FINISHED original hardwood flooring! Future Norquest LRT coming soon at your doorstep, this is for a buyer who wants to re-design their own modern urban home right in the heart of our fast growing Downtown! Take a look today and get ready to move right in! (31156648)",T5J1K3,"{'price_change_date': '', 'photo_change_date': '2024-04-19 10:52:09 PM'}",[],residential
"$249,000",Single Family,"#405 9707 105 ST NW|Edmonton, Alberta T5K2Y4",53.5342992872938,-113.500596815344,"[{'code': 'HDR', 'description': 'High Density Residential Zone'}]",['https://cdn.realtor.ca/listings/TS638486304802670000/reb10/highres/8/E4381578_1.jpg'],['Underground'],"['Golf Course', 'Playground']",2,2,105.91 m2,Condominium/Strata,"Immerse yourself in luxury living in this renovated corner suite situated in a prestigious 18+ concrete building, catering to discerning urban dwellers in Edmonton. Enjoy breathtaking panoramic views of the Legislature and River Valley with a sunlit South East exposure. The condo has been completely refurbished with updated flooring, countertops, appliances, bathrooms, and AC. Unwind in the primary suite's lavish ensuite and spacious walk-in closets, creating a serene retreat from the vibrant downtown scene. A heated underground parking stall ensures your vehicle's safety during Edmonton's cold winters. Located near River Valley trails, Rogers Place, the University of Alberta, and Bay LRT station, this prime spot offers convenience and accessibility. Elevate your lifestyle with this exceptional residence  come for the view, stay for the unmatched urban experience. (31122064)",T5K2Y4,"{'price_change_date': '', 'photo_change_date': '2024-04-13 10:41:26 PM'}",[],residential
"$249,000",Single Family,"11202 96 ST NW|Edmonton, Alberta T5G1S9",53.561175641185,-113.490516549074,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638513092325400000/reb10/highres/7/E4387337_1.jpg'],['See Remarks'],[],2,1,82.47 m2,Freehold,"Great investment or rental property on a corner lot. Home has had all new exterior - siding, soffits, windows, shingles. Interior features all new flooring, kitchen, bathroom, plumbing, electrical, newer high efficiency furnace  2 bedrooms, 1 bath, front and rear enclosed porches with a large deck overlooking the yard. Parking for 2 vehicles at the rear of the property.  ceramic tile in the bath and kitchen backsplash + quartz countertops! Close access to major routes such as 97 St. & Yellowhead Trail. Close to NAIT and the Royal Alex Hospital (31281820)",T5G1S9,"{'price_change_date': '', 'photo_change_date': '2024-05-14 10:47:12 PM'}",[],residential
"$249,000",Vacant Land,"12022 77 ST NW|Edmonton, Alberta T5B2G7",53.574317807359,-113.459888364418,"[{'code': 'RM h16', 'description': 'Medium Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638512228273970000/reb10/highres/1/E4387141_1.jpg'],[],[],0,,,Freehold,33X120 RA7 VACANT LOT. ALSO AVAILABLE WITH CONTIGOUS LOT BESIDE IT 12018 77ST. A GREAT OPPORTUNITY TO BUILD MULTI UNITS ON THE SINGLE OR DOUBLE LOTS. (31275628),T5B2G7,"{'price_change_date': '', 'photo_change_date': '2024-05-13 10:47:07 PM'}",[],residential
"$249,000",Single Family,"12018 77 ST NW|Edmonton, Alberta T5B2G7",53.5742153147103,-113.459878335582,"[{'code': 'RM h16', 'description': 'Medium Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638512228274930000/reb10/highres/2/E4387142_1.jpg'],['Detached Garage'],[],2,1,81.54 m2,Freehold,Investors and First time Buyers. 33x120 RA7 Lot available. Has a 2 bedroom 1 Bathroom newly renovated home. Good location close to Gretzky Drive.  OPPORTUNITY TO BUY THIS WITH THE ADJACENT LOT AT 12022 77ST (31275630),T5B2G7,"{'price_change_date': '', 'photo_change_date': '2024-05-13 10:47:07 PM'}",[],residential
"$249,000",Vacant Land,"15028 15 ST NW|Edmonton, Alberta T5Y3J1",53.61327,-113.365664635582,"[{'code': 'RSF', 'description': 'Small Scale Flex Residential'}]",['https://cdn.realtor.ca/listings/TS638386948064230000/reb10/highres/3/E4368213_1.jpg'],[],"['Golf Course', 'Playground', 'Schools']",0,,,Freehold,"This 28' Building pocket vacant lot in a desirable neighborhood offers a great opportunity for your dream home or investment. With ample space and easy access to amenities, it's a versatile canvas for your vision, whether you're building a personal oasis or seeking a profitable venture. Don't miss out on this promising lot. (30736556)",T5Y3J1,"{'price_change_date': '', 'photo_change_date': '2023-12-20 11:46:46 PM'}",[],residential
